,Unnamed: 0,title,author_info,rating,pros,cons
355,355,Good work life balance,"Jun 11, 2022 - Quality Specialist in Hyderābād",4,"['gud', 'work', 'life', 'balance', 'flexible', 'easy', 'leaves']","['slow', 'growth', 'rate', 'sometimes', 'poor', 'management']"
356,356,good,"Jun 11, 2022 - Business Intelligence Analyst in Ahmedabad",4,"['good', 'company', 'work']","['nothing', 'precise', 'mention']"
357,357,nice place to work,"Jun 12, 2022 - Resolution Specialist in Pune",4,"['micromanagement', 'good', 'working', 'environment']","['rotational', 'night', 'shifts', 'company', 'politics']"
358,358,Amazon SDE-1,"Jun 12, 2022 - Software Development Engineer (SDE) in Hyderābād",4,"['nice', 'compensation', 'flexible', 'international', 'relocation']","['work', 'life', 'balance', 'might', 'bad', 'depending', 'team']"
359,359,Decent company,"Jul 4, 2022 - Onboarding Specialist in Hyderābād",1,"['good', 'infrastructure', 'benefits', 'perks']","['work', 'managerial', 'skills', 'lower', 'level']"
360,360,Amazing at Amazon!,"Jun 11, 2022 - Software Associate in Gurgaon, Haryana",3,"['work', 'culture', 'amazing']","['difficult', 'maintain', 'balance']"
361,361,Good Working Environment,"Jun 9, 2022 - Sps Associate in Bangalore",3,"['flexibility', 'good', 'working', 'environment', 'training', 'nice', 'allowances', 'great', 'office']","['work', 'pressure', 'always', 'someone', 'reach', 'help', 'like', 'supervisor', 'support']"
362,362,good place to work,"Jun 11, 2022 - Data Scientist in Bangalore",3,"['good', 'problem', 'statements', 'compensation', 'work', 'life', 'balance']","['bureaucratic', 'culture', 'slow', 'less', 'opportunity', 'ownership']"
363,363,Best place to work,"May 26, 2022 - Anonymous Employee in Chennai",5,"['getting', 'promotion', 'based', 'efforts', 'scale', 'career']","['cons', 'personally']"
364,364,Life at Amazon,"May 27, 2022 - Operations Manager in Chennai",5,"['great', 'work', 'culture', 'awesome', 'colleagues', 'around', 'support', 'leadership', 'amazon', 'works', 'per', 'principles', 'level']","['nothing', 'loves', 'take', 'initiatives']"
365,365,awewrg,"May 27, 2022 - Manager in Bangalore",5,"['nice', 'place', 'work', 'good', 'vibes']","['work', 'place', 'spread', 'cons', 'good']"
366,366,Senior Catalogue Associate,"May 27, 2022 - Senior Catalogue Associate in Bangalore",5,"['best', 'job']","['cons', 'job', 'role']"
367,367,Cool org!,"May 27, 2022 - Site Controller in Hyderābād",5,"['quality', 'work', 'management', 'culture', 'customer', 'obsession', 'leadership', 'principles']",[]
368,368,Good,"Jun 7, 2022 - Risk Investigator German Language in Bangalore",4,"['extra', 'work', 'apart', 'required', 'time', 'good', 'internal', 'opportunities']","['every', 'little', 'thing', 'counted', 'good', 'bad', 'well', 'point', 'becomes', 'start', 'telling', 'go', 'coaching', 'plan']"
369,369,Good,"May 23, 2022 - D2TS Associate in Pune",5,"['product', 'based', 'company', 'mostly', 'positive', 'atmosphere']","['night', 'shift', 'pay', 'recommended', 'life', 'time', 'work']"
370,370,Best company to work with,"May 23, 2022 - Program Manager in Hyderābād",5,"['years', 'working', 'amazon', 'best', 'one', 'work']","['na', 'amazon', 'awesome']"
371,371,very Good Company,"May 25, 2022 - Business Operations Specialist in Bangalore",5,"['work', 'culture', 'freedom', 'happy', 'environment', 'supporting', 'managers', 'good', 'facilities', 'benefits', 'employees']","['recently', 'joined', 'amazon', 'come', 'across', 'cons']"
372,372,Questions,"May 26, 2022 - Analyst in Indi, Karnataka",5,"['multinational', 'company', 'different', 'exposures']","['word', 'load', 'might', 'heavy', 'sometimes']"
373,373,Great place to work,"May 26, 2022 - SPS Supervisor in Hyderābād",5,"['employee', 'friendly', 'always', 'allowed', 'take', 'decision']","['cons', 'mention', 'every', 'company', 'good', 'bad', 'makes', 'challenging']"
374,374,According to me,"May 26, 2022 - Software Developer Engineer I in Gurgaon, Haryana",5,"['high', 'pay', 'faang', 'tag', 'amazon', 'benfits']","['bad', 'balance', 'lot', 'work']"
375,375,Great place to work,"May 26, 2022 - Associate in Chennai",5,"['good', 'compensation', 'balanced', 'workload', 'collaboration', 'multiple', 'teams', 'friendly', 'work', 'atmosphere', 'culture', 'internal', 'role', 'change', 'domain', 'promotions']","['major', 'con', 'recruitment', 'process', 'long', 'sometimes', 'without', 'feedback', 'people', 'patience', 'get', 'totally', 'frustrated']"
376,376,Good Company,"May 26, 2022 - Customer Service Associate in Calcutta",5,"['time', 'payment', 'well', 'structured', 'job', 'good', 'managers', 'proper', 'employee', 'benefits']","['much', 'peak', 'season', 'work', 'get', 'hectic']"
377,377,An Amazing Experience,"May 26, 2022 - Account Specialist in Bangalore",5,"['one', 'companies', 'give', 'work', 'home', 'new', 'normal', 'culture', 'comfortable', 'fun']","['really', 'think', 'cons', 'first', 'corporate', 'job', 'know', 'expect', 'lol']"
378,378,,"May 26, 2022 - Sps Associate in Hyderābād",5,"['good', 'opportunity', 'experience', 'early', 'career', 'employment']","['find', 'one']"
379,379,Good,"May 26, 2022 - Software Test Analyst in Hyderābād",5,"['super', 'freshers', 'yeah']","['expect', 'much', 'hike', 'onsite', 'opportunities']"
380,380,Great place to work!!,"May 26, 2022 - Sourcing Recruiter in Pune",5,"['lot', 'opportunities', 'learn', 'smooth', 'interview', 'joining', 'process', 'work', 'home', 'option']","['slow', 'promotions', 'growth', 'opportunities']"
381,381,Great place to work!!,"May 26, 2022 - Sourcing Recruiter in Nottingham, England",5,"['lot', 'opportunities', 'learn', 'smooth', 'interview', 'joining', 'process', 'work', 'home', 'option']","['slow', 'promotions', 'growth', 'opportunities']"
382,382,Great Place to be for growth and work life satisfaction,"May 26, 2022 - Technical Account Manager (TAM) in Mumbai",5,"['great', 'place', 'work', 'awesome', 'culture', 'makes', 'one', 'go', 'way', 'beyond', 'fulfill', 'customer', 'expectations', 'champion', 'pain', 'point', 'alleviate', 'issues']","['cons', 'whatsoever', 'communicate', 'grow']"
383,383,Company,"May 26, 2022 - Anonymous Employee in Hyderābād",5,"['environmental', 'friendly', 'employees', 'hood', 'place', 'work']","['company', 'good', 'cons']"
384,384,Good company,"Jun 9, 2022 - Software Engineer in Gurgaon, Haryana",4,"['nice', 'place', 'work']","['nothing', 'till']"
385,385,Nice,"Jun 9, 2022 - Transaction Risk Investigator in Hyderābād",4,['name'],['name']
386,386,Nice role,"May 22, 2022 - DSL Customer Service Assistant in Mysore",5,"['work', 'environment', 'best', 'one', 'organization']","['coradination', 'needed', 'time']"
387,387,It's good to work in the department,"May 25, 2022 - SSA, STATION SUPPORT ASSOCIATE in Hyderābād",5,"['working', 'station', 'support', 'team', 'since', 'years', 'good', 'work', 'department', 'learned', 'lot', 'colleagues', 'office', 'management']","['nothing', 'saw', 'field']"
388,388,Work Life Balance,"May 25, 2022 - Operations Manager in South",5,"['amazon', 'provides', 'adequate', 'time', 'newcomer', 'organisation', 'settle', 'job', 'structured', 'process', 'onboarding']","['thereafter', 'ops', 'manager', 'responsible', 'performance', 'even', 'present', 'serious', 'con', 'avoided']"
389,389,Great place to work!,"May 25, 2022 - Senior Product Compliance Associate in Bangalore",5,"['great', 'benefits', 'work', 'culture']","['free', 'amazon', 'prime']"
390,390,Awesome Work Life Balance,"May 25, 2022 - Senior Product Compliance Associate in Bangalore",5,"['great', 'work', 'life', 'balance', 'decent', 'salary', 'good', 'management', 'perks', 'flexibility']","['rotational', 'shifts', 'quarterly', 'low', 'chances', 'promotion', 'within', 'team', 'except', 'yearly', 'increment']"
391,391,"Work Culture , compensation, Principles etc","Jun 8, 2022 - Catalog Quality Associate in Amritsar",4,"['work', 'culture', 'really', 'good', 'everything', 'strictly', 'followed']","['compensation', 'low', 'could', 'see', 'yearly', 'bonuses']"
392,392,Good Policies and an awesome company,"Jun 8, 2022 - Team Manager in Calcutta",4,"['awesome', 'policies', 'good', 'culture']","['work', 'life', 'balance', 'minimum', 'hrs']"
393,393,Amazon Review,"Jun 8, 2022 - Software Development Engineer (SDE) in Bangalore",4,['name'],"['work', 'life', 'balance', 'projects', 'one', 'dependent', 'team', 'get', 'exciting', 'project']"
394,394,Amazon fake review for Glassdoor,"Jun 8, 2022 - Software Engineer in Bangalore",4,"['work', 'culture', 'nice']","['higher', 'ctc', 'would', 'appreciated']"
395,395,eamployee salery,"Jun 8, 2022 - Team Manager in Bangalore",4,"['work', 'monotonous', 'u', 'feel', 'bored']","['compared', 'departments', 'get', 'time', 'self']"
396,396,Don't Join the Entry Level Roles Just for the sake of the Company Name,"Jun 9, 2022 - in Bangalore",2,"['amazon', 'brand', 'name', 'cv']","['getting', 'lost', 'huge', 'organization', 'manager', 'respect', 'depends', 'team', 'ridiculous', 'pay', 'gap', 'based', 'type', 'work', 'zero', 'growth', 'prospect']"
397,397,Amazing learning opportunities,"May 21, 2022 - Human Resources Business Partner HRBP in Hyderābād",5,"['amazing', 'learning', 'opportunities', 'handsome', 'salary']","['times', 'managing', 'workload', 'difficult']"
398,398,Shabbir Ali Moosvi CV,"Jun 8, 2022 - in Hyderābād",3,"['amazon', 'multi', 'national', 'company', 'growing', 'firm']",['nothing']
399,399,Amazon Onboarding,"Jun 8, 2022 - Onboarding Specialist in Hyderābād",3,"['good', 'place', 'work', 'secure', 'job', 'environment']","['less', 'learning', 'change', 'grow', 'within', 'short', 'time', 'amazon', 'onboarding', 'job', 'hectic']"
400,400,Fantastic company,"May 24, 2022 - Learning and Development Analyst in Bangalore",5,"['best', 'salary', 'benefits', 'work', 'culture', 'get', 'lot', 'learning', 'opportunities']","['nothing', 'far']"
401,401,Bad place to work,"Jun 28, 2022 - Technical Support Specialist in New Delhi",1,"['many', 'additional', 'benefits', 'like', 'cab', 'much']","['pressure', 'competitiveness', 'elbow', 'mentality', 'cultivated']"
402,402,Targets from day 1 till u leave amazon,"Jun 7, 2022 - Cse2 in Hyderābād",2,"['good', 'salary', 'medical', 'benifits']","['work', 'life', 'balance', 'targets', 'set', 'every', 'week', 'month', 'ur', 'manager', 'chase', 'dont', 'meet', 'finally', 'u', 'know', 'happens']"
403,403,Sr investigator,"Jun 7, 2022 - Senior Investigation Specialist in Bangalore",3,"['work', 'culture', 'compensation', 'paid', 'time', 'offs']","['delayed', 'promotion', 'low', 'support', 'leaders', 'employee', 'centric']"
404,404,Amazon,"May 23, 2022 - Human Resources Associate in Bangalore",5,"['best', 'company', 'world']","['nothing', 'needed', 'everything', 'perfect']"
405,405,Customer Support Operations,"May 23, 2022 - Team Manager in Hyderābād",5,"['best', 'workplace', 'great', 'leadership', 'team', 'work', 'hard', 'fun', 'make', 'history']","['flexible', 'shifts', 'blackout', 'holidays', 'time', 'celebrate', 'festivals', 'family']"
406,406,good company,"May 23, 2022 - Data Associate in New Delhi",5,"['good', 'company', 'worklifebalance']","['good', 'company', 'growth', 'much']"
407,407,Great company,"May 23, 2022 - Account Manager in Hyderābād",5,"['great', 'work', 'culture', 'benefits']","['work', 'home', 'spending', 'time']"
408,408,good working culture,"May 23, 2022 - Associate in Chennai",5,"['high', 'salary', 'compare', 'companies', 'normal', 'work', 'tension']","['cant', 'get', 'leave', 'festivel', 'days', 'need', 'work', 'without']"
409,409,Good Environment but less work life balance,"Jun 6, 2022 - Process Associate in Bangalore",4,"['pretty', 'good', 'working', 'environment', 'everyone', 'quite', 'supportive', 'managers', 'understanding']","['sometimes', 'due', 'work', 'load', 'excess', 'weekends']"
410,410,Transaction Risk Investigator,"Jun 6, 2022 - Anonymous Employee in Bangalore",4,"['definitely', 'great', 'place', 'work']","['depends', 'role', 'work']"
411,411,Bad place to work,"Jun 28, 2022 - Technical Support Specialist in New Delhi",1,"['many', 'additional', 'benefits', 'like', 'cab', 'much']","['pressure', 'competitiveness', 'elbow', 'mentality', 'cultivated']"
412,412,Targets from day 1 till u leave amazon,"Jun 7, 2022 - Cse2 in Hyderābād",2,"['good', 'salary', 'medical', 'benifits']","['work', 'life', 'balance', 'targets', 'set', 'every', 'week', 'month', 'ur', 'manager', 'chase', 'dont', 'meet', 'finally', 'u', 'know', 'happens']"
413,413,Sr investigator,"Jun 7, 2022 - Senior Investigation Specialist in Bangalore",3,"['work', 'culture', 'compensation', 'paid', 'time', 'offs']","['delayed', 'promotion', 'low', 'support', 'leaders', 'employee', 'centric']"
414,414,Amazon,"May 23, 2022 - Human Resources Associate in Bangalore",5,"['best', 'company', 'world']","['nothing', 'needed', 'everything', 'perfect']"
415,415,Customer Support Operations,"May 23, 2022 - Team Manager in Hyderābād",5,"['best', 'workplace', 'great', 'leadership', 'team', 'work', 'hard', 'fun', 'make', 'history']","['flexible', 'shifts', 'blackout', 'holidays', 'time', 'celebrate', 'festivals', 'family']"
416,416,good company,"May 23, 2022 - Data Associate in New Delhi",5,"['good', 'company', 'worklifebalance']","['good', 'company', 'growth', 'much']"
417,417,Great company,"May 23, 2022 - Account Manager in Hyderābād",5,"['great', 'work', 'culture', 'benefits']","['work', 'home', 'spending', 'time']"
418,418,good working culture,"May 23, 2022 - Associate in Chennai",5,"['high', 'salary', 'compare', 'companies', 'normal', 'work', 'tension']","['cant', 'get', 'leave', 'festivel', 'days', 'need', 'work', 'without']"
419,419,Good Environment but less work life balance,"Jun 6, 2022 - Process Associate in Bangalore",4,"['pretty', 'good', 'working', 'environment', 'everyone', 'quite', 'supportive', 'managers', 'understanding']","['sometimes', 'due', 'work', 'load', 'excess', 'weekends']"
420,420,Transaction Risk Investigator,"Jun 6, 2022 - Anonymous Employee in Bangalore",4,"['definitely', 'great', 'place', 'work']","['depends', 'role', 'work']"
421,421,Good,"Jun 5, 2022 - Senior FinOps Analyst in Hyderābād",4,"['everything', 'going', 'good', 'far']","['cons', 'seen', 'yet']"
422,422,Stress free Environment,"Jun 5, 2022 - D2AS - Customer Service in Hyderābād",4,"['management', 'organisation', 'top', 'notch', 'work', 'environment', 'cool', 'stress', 'free']","['comparatively', 'low', 'wages', 'position']"
423,423,Amazon Review,"May 18, 2022 - Amazon Software Development Engineer in Hyderābād",5,"['helped', 'grow', 'person']","['cons', 'related', 'amazon']"
424,424,Benefits,"May 21, 2022 - Customer Service Associate in Hyderābād",5,"['flexible', 'shift', 'timings', 'employee', 'benefits', 'hike', 'every', 'months', 'supportive', 'management']","['gets', 'monotonous', 'sometimes', 'less', 'interaction', 'activities']"
425,425,,"May 21, 2022 - Catalog Associate in Bangalore",5,"['positive', 'work', 'culture', 'benefits', 'employee', 'good']","['growth', 'salary', 'job', 'less']"
426,426,Amazon,"May 21, 2022 - Transaction Risk Investigator (TRMS) in Bangalore",5,"['working', 'buyer', 'risk', 'investigator', 'trms', 'wonderful', 'experience', 'one', 'knows', 'order', 'processed', 'placed', 'start', 'department', 'delighted', 'given', 'opportunity', 'work', 'dive', 'deep', 'customers', 'orders', 'investigating', 'fraudulent', 'activities', 'informing', 'consumers', 'requesting', 'take', 'necessary', 'precautions', 'avoid', 'victims', 'actions', 'also', 'developed', 'new', 'skills', 'learning', 'patterns', 'spoofing', 'phishing', 'cases', 'helped', 'become', 'better', 'person', 'professional', 'life']","['concerned', 'night', 'shifts', 'aside', 'fantastic', 'opportunity']"
427,427,Great place for freshers,"May 21, 2022 - Data Associate in Chennai",5,"['meals', 'work', 'life', 'balance', 'strict', 'hour', 'policy']","['salary', 'bit', 'low']"
428,428,Good company 👍,"May 21, 2022 - Technical Account Manager (TAM) in New Delhi",5,"['good', 'salary', 'join']","['work', 'pressure', 'life', 'harmony', 'disturbed']"
429,429,Worst Politics Causing Severe Employee Attrition ( 8 people per week),"Jun 1, 2022 - Senior Associate - Compliance Operations in Pune",4,"['best', 'workplace', 'policies', 'supportive', 'leadership', 'leave', 'environment']","['improper', 'mapping', 'undergraduates', 'vs', 'experienced', 'employees', 'mba', 'level', 'workforce', 'career', 'development', 'opportunity', 'enhance', 'technical', 'skills', 'highly', 'unprofessional', 'communication', 'gap', 'internal', 'job', 'transfers', 'interview', 'timeline', 'takes', 'ages', 'externally', 'internally']"
